<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.13	00:00:00	1858.696	1862.935	1854.541	1859.237	12132	0	0
2021.01.13	04:00:00	1859.219	1862.688	1857.075	1857.455	11326	0	0
2021.01.13	08:00:00	1857.404	1858.044	1849.343	1852.527	17299	0	0
2021.01.13	12:00:00	1852.481	1861.104	1849.567	1857.949	22586	0	0
2021.01.13	16:00:00	1857.965	1859.616	1852.738	1853.424	15091	0	0
2021.01.13	20:00:00	1853.408	1854.038	1841.859	1848.318	8085	0	0
2021.01.14	00:00:00	1848.315	1852.144	1830.107	1839.143	15103	0	0
2021.01.14	04:00:00	1839.146	1846.906	1835.959	1842.212	13836	0	0
2021.01.14	08:00:00	1842.150	1845.163	1836.651	1842.322	16697	0	0
2021.01.14	12:00:00	1842.374	1851.942	1837.450	1847.742	25158	0	0
2021.01.14	16:00:00	1847.694	1857.455	1843.736	1844.272	19550	0	0
2021.01.14	20:00:00	1844.271	1848.792	1844.246	1846.836	7304	0	0
2021.01.15	00:00:00	1846.783	1855.595	1846.783	1851.948	11429	0	0
2021.01.15	04:00:00	1851.901	1853.973	1846.680	1852.384	12621	0	0
2021.01.15	08:00:00	1852.329	1856.935	1846.859	1848.996	13648	0	0
2021.01.15	12:00:00	1849.042	1850.600	1824.734	1829.324	29378	0	0
2021.01.15	16:00:00	1829.371	1833.455	1823.284	1828.429	18333	0	0
2021.01.15	20:00:00	1828.383	1828.674	1825.134	1826.975	4546	0	0
2021.01.17	00:00:00	1827.947	1829.232	1802.438	1810.546	6811	0	0
2021.01.17	20:00:00	1827.947	1829.232	1802.438	1810.655	6818	0	0
2021.01.18	00:00:00	1810.726	1832.521	1810.429	1828.109	18458	0	0
2021.01.18	04:00:00	1828.113	1840.697	1826.846	1834.782	14945	0	0
2021.01.18	08:00:00	1834.735	1838.357	1829.919	1833.692	14732	0	0
2021.01.18	12:00:00	1833.645	1837.852	1829.479	1836.798	15425	0	0
2021.01.18	16:00:00	1836.747	1839.220	1835.783	1836.993	5051	0	0
2021.01.18	20:00:00	1837.894	1839.138	1835.993	1837.213	2130	0	0
2021.01.19	00:00:00	1837.216	1843.551	1836.285	1837.316	11245	0	0
2021.01.19	04:00:00	1837.361	1841.555	1836.199	1837.772	10489	0	0
2021.01.19	08:00:00	1837.820	1845.426	1837.820	1842.730	12618	0	0
2021.01.19	12:00:00	1842.720	1843.304	1832.998	1839.302	21756	0	0
2021.01.19	16:00:00	1839.348	1843.410	1837.047	1839.263	12720	0	0
2021.01.19	20:00:00	1839.217	1841.728	1838.462	1840.911	5127	0	0
2021.01.20	00:00:00	1840.913	1850.388	1839.395	1848.715	11492	0	0
2021.01.20	04:00:00	1848.736	1857.173	1848.125	1855.916	12300	0	0
2021.01.20	08:00:00	1855.861	1857.261	1848.550	1848.550	13811	0	0
2021.01.20	12:00:00	1848.576	1870.331	1832.342	1866.686	29310	0	0
2021.01.20	16:00:00	1866.733	1869.282	1861.986	1868.077	16736	0	0
2021.01.20	20:00:00	1868.086	1872.313	1867.545	1869.862	6792	0	0
2021.01.21	00:00:00	1869.910	1872.612	1866.917	1872.273	11777	0	0
2021.01.21	04:00:00	1872.261	1874.996	1866.135	1867.456	12464	0	0
2021.01.21	08:00:00	1867.408	1873.511	1866.569	1871.062	14971	0	0
2021.01.21	12:00:00	1871.017	1872.330	1858.279	1864.016	24443	0	0
2021.01.21	16:00:00	1863.976	1869.600	1861.945	1869.281	14170	0	0
2021.01.21	20:00:00	1869.265	1871.403	1867.855	1869.551	6141	0	0
2021.01.22	00:00:00	1869.551	1869.850	1859.821	1861.565	12727	0	0
2021.01.22	04:00:00	1861.610	1864.169	1857.188	1861.009	13058	0	0
2021.01.22	08:00:00	1861.006	1863.784	1845.409	1849.464	18626	0	0
2021.01.22	12:00:00	1849.513	1857.017	1837.298	1855.903	28179	0	0
2021.01.22	16:00:00	1855.932	1858.335	1852.458	1855.614	14839	0	0
2021.01.22	20:00:00	1855.623	1856.538	1852.425	1855.732	4292	0	0
2021.01.24	00:00:00	1858.206	1859.405	1856.571	1856.851	2042	0	0
2021.01.24	20:00:00	1858.206	1859.405	1856.571	1856.851	2045	0	0
2021.01.25	00:00:00	1856.871	1859.892	1852.745	1853.823	12967	0	0
2021.01.25	04:00:00	1853.782	1856.539	1849.740	1853.626	11718	0	0
2021.01.25	08:00:00	1853.575	1865.868	1850.052	1863.029	15744	0	0
2021.01.25	12:00:00	1863.009	1867.825	1849.733	1851.874	25833	0	0
2021.01.25	16:00:00	1851.828	1859.112	1847.064	1854.957	17492	0	0
2021.01.25	20:00:00	1854.908	1856.843	1853.473	1855.390	5391	0	0
2021.01.26	00:00:00	1855.387	1861.273	1853.189	1860.233	9874	0	0
2021.01.26	04:00:00	1860.240	1861.620	1849.984	1850.876	12359	0	0
2021.01.26	08:00:00	1850.930	1857.345	1848.323	1852.781	14970	0	0
2021.01.26	12:00:00	1852.734	1859.906	1849.980	1852.992	20840	0	0
2021.01.26	16:00:00	1853.038	1855.045	1849.426	1851.565	12794	0	0
2021.01.26	20:00:00	1851.520	1852.898	1848.222	1851.233	4987	0	0
2021.01.27	00:00:00	1851.252	1851.351	1843.242	1845.421	10501	0	0
2021.01.27	04:00:00	1845.405	1851.131	1845.388	1850.893	9264	0	0
2021.01.27	08:00:00	1850.842	1853.036	1838.323	1841.321	15028	0	0
2021.01.27	12:00:00	1841.270	1849.365	1831.211	1848.902	27154	0	0
2021.01.27	16:00:00	1848.894	1850.544	1840.648	1841.497	17935	0	0
2021.01.27	20:00:00	1841.543	1845.081	1838.963	1839.889	9765	0	0
2021.01.28	00:00:00	1839.936	1840.459	1833.967	1837.863	15294	0	0
2021.01.28	04:00:00	1837.912	1839.224	1834.072	1836.247	11417	0	0
2021.01.28	08:00:00	1836.198	1843.513	1834.430	1840.567	16507	0	0
2021.01.28	12:00:00	1840.544	1864.035	1837.489	1857.474	32754	0	0
2021.01.28	16:00:00	1857.454	1859.723	1834.886	1843.750	25029	0	0
2021.01.28	20:00:00	1843.702	1844.780	1840.566	1843.810	9591	0	0
2021.01.29	00:00:00	1843.855	1845.286	1839.535	1841.892	13750	0	0
2021.01.29	04:00:00	1841.843	1851.429	1840.965	1845.593	14749	0	0
2021.01.29	08:00:00	1845.562	1863.152	1842.194	1862.072	22886	0	0
2021.01.29	12:00:00	1862.130	1875.519	1852.588	1858.392	36601	0	0
2021.01.29	16:00:00	1858.415	1860.518	1847.561	1849.861	24539	0	0
2021.01.29	20:00:00	1849.908	1851.287	1841.576	1847.839	7251	0	0
2021.01.31	00:00:00	1855.282	1859.901	1851.596	1855.826	7043	0	0
2021.01.31	20:00:00	1855.282	1859.901	1851.596	1855.826	7055	0	0
2021.02.01	00:00:00	1855.772	1863.781	1849.044	1860.938	21109	0	0
2021.02.01	04:00:00	1860.938	1867.154	1856.756	1861.442	18693	0	0
2021.02.01	08:00:00	1861.395	1871.716	1856.320	1864.232	26116	0	0
2021.02.01	12:00:00	1864.277	1869.477	1856.713	1860.089	33220	0	0
2021.02.01	16:00:00	1860.041	1866.620	1857.771	1859.453	21519	0	0
2021.02.01	20:00:00	1859.429	1862.583	1856.934	1857.582	8350	0	0
2021.02.02	00:00:00	1857.627	1864.005	1854.019	1857.049	16111	0	0
2021.02.02	04:00:00	1857.051	1857.449	1844.645	1848.271	16533	0	0
2021.02.02	08:00:00	1848.224	1853.418	1841.679	1842.214	19455	0	0
2021.02.02	12:00:00	1842.166	1847.300	1829.457	1832.996	32488	0	0
2021.02.02	16:00:00	1832.980	1839.712	1831.650	1836.767	19298	0	0
2021.02.02	20:00:00	1836.716	1839.235	1834.487	1836.362	7263	0	0
2021.02.03	00:00:00	1836.376	1844.825	1836.376	1841.519	12882	0	0
2021.02.03	04:00:00	1841.470	1842.774	1834.703	1837.033	12368	0	0
2021.02.03	08:00:00	1837.032	1837.401	1832.507	1834.886	14522	0	0
2021.02.03	12:00:00	1834.804	1842.269	1829.505	1833.518	22593	0	0
2021.02.03	16:00:00	1833.569	1837.995	1832.492	1833.120	14590	0	0
2021.02.03	20:00:00	1833.133	1834.677	1831.903	1834.236	5867	0	0
2021.02.04	00:00:00	1834.218	1834.601	1820.935	1822.995	14436	0	0
2021.02.04	04:00:00	1822.994	1827.092	1815.941	1825.169	15395	0	0
2021.02.04	08:00:00	1825.150	1826.455	1810.313	1812.685	17431	0	0
2021.02.04	12:00:00	1812.732	1819.474	1784.866	1786.474	30087	0	0
2021.02.04	16:00:00	1786.523	1795.802	1785.844	1794.969	17252	0	0
2021.02.04	20:00:00	1795.018	1795.877	1792.032	1795.793	6570	0	0
2021.02.05	00:00:00	1795.840	1797.666	1792.013	1794.986	12399	0	0
2021.02.05	04:00:00	1794.992	1800.097	1794.004	1798.673	11484	0	0
2021.02.05	08:00:00	1798.725	1811.269	1798.151	1802.672	15766	0	0
2021.02.05	12:00:00	1802.676	1808.503	1793.429	1805.779	27538	0	0
2021.02.05	16:00:00	1805.826	1815.038	1805.826	1809.924	15631	0	0
2021.02.05	20:00:00	1809.928	1814.211	1809.461	1814.135	4462	0	0
2021.02.07	00:00:00	1817.259	1818.709	1815.763	1817.970	2411	0	0
2021.02.07	20:00:00	1817.259	1818.709	1815.763	1817.970	2414	0	0
2021.02.08	00:00:00	1817.923	1818.847	1808.310	1810.717	13134	0	0
2021.02.08	04:00:00	1810.717	1817.821	1810.247	1814.945	11627	0	0
2021.02.08	08:00:00	1814.898	1823.030	1807.705	1820.716	14983	0	0
2021.02.08	12:00:00	1820.716	1839.044	1818.480	1836.601	22184	0	0
2021.02.08	16:00:00	1836.649	1838.254	1830.272	1832.108	14601	0	0
2021.02.08	20:00:00	1832.124	1834.537	1828.838	1830.481	6902	0	0
2021.02.09	00:00:00	1830.478	1842.346	1829.920	1839.555	12920	0	0
2021.02.09	04:00:00	1839.561	1843.684	1838.051	1842.922	12284	0	0
2021.02.09	08:00:00	1842.914	1848.472	1838.495	1843.613	14739	0	0
2021.02.09	12:00:00	1843.612	1847.479	1832.109	1839.305	22908	0	0
2021.02.09	16:00:00	1839.353	1839.741	1834.253	1837.421	14226	0	0
2021.02.09	20:00:00	1837.422	1839.458	1834.896	1836.087	5502	0	0
2021.02.10	00:00:00	1836.085	1845.139	1833.996	1843.199	11547	0	0
2021.02.10	04:00:00	1843.199	1846.879	1840.888	1845.731	10768	0	0
2021.02.10	08:00:00	1845.708	1846.241	1838.988	1840.761	13809	0	0
2021.02.10	12:00:00	1840.806	1855.299	1835.635	1841.155	27146	0	0
2021.02.10	16:00:00	1841.138	1846.249	1834.808	1843.046	16253	0	0
2021.02.10	20:00:00	1843.000	1844.244	1840.761	1841.956	5857	0	0
2021.02.11	00:00:00	1841.956	1842.067	1833.941	1837.469	9704	0	0
2021.02.11	04:00:00	1837.492	1843.870	1835.101	1843.018	11257	0	0
2021.02.11	08:00:00	1843.064	1845.843	1839.495	1841.741	12864	0	0
2021.02.11	12:00:00	1841.791	1847.460	1837.510	1838.493	18021	0	0
2021.02.11	16:00:00	1838.540	1839.164	1820.983	1824.343	19653	0	0
2021.02.11	20:00:00	1824.395	1827.132	1823.390	1826.652	6000	0	0
2021.02.12	00:00:00	1826.655	1827.833	1819.273	1821.885	8196	0	0
2021.02.12	04:00:00	1821.887	1824.241	1816.420	1817.337	8457	0	0
2021.02.12	08:00:00	1817.338	1821.933	1812.517	1818.679	14135	0	0
2021.02.12	12:00:00	1818.684	1830.614	1810.436	1828.176	22335	0	0
2021.02.12	16:00:00	1828.203	1829.356	1818.303	1819.253	16242	0	0
2021.02.12	20:00:00	1819.204	1824.846	1817.336	1824.229	4157	0	0
2021.02.14	00:00:00	1824.898	1825.770	1820.100	1820.939	2478	0	0
2021.02.14	20:00:00	1824.898	1825.770	1820.100	1820.939	2485	0	0
2021.02.15	00:00:00	1820.988	1826.927	1820.007	1826.127	10179	0	0
2021.02.15	04:00:00	1826.155	1826.456	1816.463	1817.030	11954	0	0
2021.02.15	08:00:00	1816.984	1821.412	1816.013	1820.434	12162	0	0
2021.02.15	12:00:00	1820.437	1824.134	1816.063	1817.980	12920	0	0
2021.02.15	16:00:00	1817.935	1820.764	1816.987	1817.980	4528	0	0
2021.02.15	20:00:00	1818.637	1819.546	1817.507	1818.654	2040	0	0
2021.02.16	00:00:00	1818.651	1826.391	1818.063	1826.260	10967	0	0
2021.02.16	04:00:00	1826.308	1826.354	1818.823	1820.564	12443	0	0
2021.02.16	08:00:00	1820.518	1825.563	1815.060	1816.062	14720	0	0
2021.02.16	12:00:00	1816.112	1818.708	1789.448	1813.616	34407	0	0
2021.02.16	16:00:00	1813.615	1813.974	1793.183	1795.169	19668	0	0
2021.02.16	20:00:00	1795.148	1796.094	1786.855	1788.348	9485	0	0
2021.02.17	00:00:00	1788.298	1795.091	1786.575	1793.364	11515	0	0
2021.02.17	04:00:00	1793.363	1793.811	1788.380	1789.911	11539	0	0
2021.02.17	08:00:00	1789.929	1791.062	1783.626	1790.745	17046	0	0
2021.02.17	12:00:00	1790.750	1793.387	1770.737	1773.565	32972	0	0
2021.02.17	16:00:00	1773.611	1780.159	1769.408	1771.928	22343	0	0
2021.02.17	20:00:00	1771.974	1778.493	1771.822	1778.143	7646	0	0
2021.02.18	00:00:00	1778.142	1785.705	1776.977	1783.298	13296	0	0
2021.02.18	04:00:00	1783.302	1784.404	1779.642	1782.003	10986	0	0
2021.02.18	08:00:00	1781.985	1788.913	1778.886	1784.094	15647	0	0
2021.02.18	12:00:00	1784.044	1789.559	1768.345	1778.334	27625	0	0
2021.02.18	16:00:00	1778.379	1780.074	1772.741	1775.364	15422	0	0
2021.02.18	20:00:00	1775.350	1777.041	1770.070	1771.659	7362	0	0
2021.02.19	00:00:00	1771.609	1772.853	1760.626	1767.935	20477	0	0
2021.02.19	04:00:00	1767.921	1777.475	1764.924	1773.925	15691	0	0
2021.02.19	08:00:00	1773.891	1775.247	1767.830	1768.738	17944	0	0
2021.02.19	12:00:00	1768.714	1791.504	1768.672	1785.887	27575	0	0
2021.02.19	16:00:00	1785.816	1787.820	1777.314	1780.190	18769	0	0
2021.02.19	20:00:00	1780.222	1784.250	1779.491	1784.049	4717	0	0
2021.02.21	00:00:00	1786.332	1788.083	1781.291	1783.358	3526	0	0
2021.02.21	20:00:00	1786.332	1788.083	1781.291	1783.358	3526	0	0
2021.02.22	00:00:00	1783.408	1789.611	1780.648	1783.723	16239	0	0
2021.02.22	04:00:00	1783.715	1795.008	1783.472	1794.540	15825	0	0
2021.02.22	08:00:00	1794.493	1799.202	1790.197	1795.136	15862	0	0
2021.02.22	12:00:00	1795.088	1810.125	1793.381	1808.947	27388	0	0
2021.02.22	16:00:00	1808.993	1812.551	1806.487	1808.072	16565	0	0
2021.02.22	20:00:00	1808.027	1811.362	1806.196	1810.406	7923	0	0
2021.02.23	00:00:00	1810.410	1815.906	1806.178	1813.062	13455	0	0
2021.02.23	04:00:00	1813.043	1814.616	1808.102	1808.374	12599	0	0
2021.02.23	08:00:00	1808.359	1811.434	1803.579	1809.105	14997	0	0
2021.02.23	12:00:00	1809.107	1812.707	1795.606	1806.886	27800	0	0
2021.02.23	16:00:00	1806.932	1809.358	1801.725	1803.673	16278	0	0
2021.02.23	20:00:00	1803.669	1807.806	1803.622	1805.766	7329	0	0
2021.02.24	00:00:00	1805.795	1813.717	1805.105	1808.761	13510	0	0
2021.02.24	04:00:00	1808.806	1810.024	1804.413	1805.892	12859	0	0
2021.02.24	08:00:00	1805.937	1810.025	1803.018	1808.471	15589	0	0
2021.02.24	12:00:00	1808.518	1810.223	1783.473	1794.939	30937	0	0
2021.02.24	16:00:00	1794.987	1804.339	1790.538	1797.212	20252	0	0
2021.02.24	20:00:00	1797.165	1805.587	1797.104	1802.995	8019	0	0
2021.02.25	00:00:00	1803.002	1804.143	1793.876	1796.632	13769	0	0
2021.02.25	04:00:00	1796.632	1801.145	1790.190	1794.424	15438	0	0
2021.02.25	08:00:00	1794.378	1795.228	1781.244	1786.597	19813	0	0
2021.02.25	12:00:00	1786.548	1790.541	1769.767	1775.669	36499	0	0
2021.02.25	16:00:00	1775.622	1783.064	1765.136	1773.262	43110	0	0
2021.02.25	20:00:00	1773.204	1774.739	1769.156	1769.860	15320	0	0
2021.02.26	00:00:00	1769.909	1775.714	1765.144	1772.780	20510	0	0
2021.02.26	04:00:00	1772.827	1773.262	1755.149	1759.451	25958	0	0
2021.02.26	08:00:00	1759.481	1770.087	1757.631	1759.797	27720	0	0
2021.02.26	12:00:00	1759.835	1766.996	1724.418	1729.942	61918	0	0
2021.02.26	16:00:00	1729.908	1732.363	1717.030	1727.148	46379	0	0
2021.02.26	20:00:00	1727.112	1735.373	1726.672	1734.649	10497	0	0
2021.02.28	00:00:00	1737.958	1739.940	1735.286	1739.239	4219	0	0
2021.02.28	20:00:00	1737.962	1739.940	1735.286	1739.239	4222	0	0
2021.03.01	00:00:00	1739.206	1751.579	1737.266	1751.060	20102	0	0
2021.03.01	04:00:00	1751.056	1759.715	1747.705	1753.640	18087	0	0
2021.03.01	08:00:00	1753.609	1754.806	1741.691	1743.491	18699	0	0
2021.03.01	12:00:00	1743.460	1747.500	1730.842	1738.802	38948	0	0
2021.03.01	16:00:00	1738.800	1742.478	1720.463	1724.465	24992	0	0
2021.03.01	20:00:00	1724.476	1726.748	1719.641	1724.988	10928	0	0
2021.03.02	00:00:00	1724.957	1728.435	1707.039	1713.227	25051	0	0
2021.03.02	04:00:00	1713.232	1724.232	1710.693	1717.857	21845	0	0
2021.03.02	08:00:00	1717.847	1733.265	1715.456	1727.228	21063	0	0
2021.03.02	12:00:00	1727.261	1736.109	1720.371	1725.358	37307	0	0
2021.03.02	16:00:00	1725.362	1738.474	1724.085	1734.752	23574	0	0
2021.03.02	20:00:00	1734.718	1740.464	1732.859	1736.558	9911	0	0
2021.03.03	00:00:00	1736.547	1737.475	1729.963	1734.794	15247	0	0
2021.03.03	04:00:00	1734.790	1735.929	1730.476	1733.380	14501	0	0
2021.03.03	08:00:00	1733.346	1733.516	1721.466	1724.186	19566	0	0
2021.03.03	12:00:00	1724.219	1726.648	1701.613	1715.983	50535	0	0
2021.03.03	16:00:00	1715.952	1725.124	1712.066	1715.630	30240	0	0
2021.03.03	20:00:00	1715.677	1717.129	1708.152	1710.468	11299	0	0
2021.03.04	00:00:00	1710.464	1716.655	1708.821	1709.529	17953	0	0
2021.03.04	04:00:00	1709.499	1721.124	1706.455	1717.912	21337	0	0
2021.03.04	08:00:00	1717.881	1718.980	1706.085	1715.684	26263	0	0
2021.03.04	12:00:00	1715.715	1723.100	1709.479	1718.738	39459	0	0
2021.03.04	16:00:00	1718.705	1722.389	1690.443	1699.089	58977	0	0
2021.03.04	20:00:00	1699.053	1700.533	1693.268	1694.310	14889	0	0
2021.03.05	00:00:00	1694.277	1695.695	1687.180	1694.342	22847	0	0
2021.03.05	04:00:00	1694.338	1700.416	1691.661	1696.563	18851	0	0
2021.03.05	08:00:00	1696.595	1698.818	1690.962	1694.817	21429	0	0
2021.03.05	12:00:00	1694.785	1707.631	1687.319	1697.020	55299	0	0
2021.03.05	16:00:00	1697.051	1705.153	1694.408	1699.091	28724	0	0
2021.03.05	20:00:00	1699.087	1701.682	1697.586	1700.836	5885	0	0
2021.03.07	00:00:00	1706.301	1713.915	1706.268	1707.726	4831	0	0
2021.03.07	20:00:00	1706.301	1713.915	1706.268	1707.726	4835	0	0
2021.03.08	00:00:00	1707.706	1714.253	1705.052	1705.576	21147	0	0
2021.03.08	04:00:00	1705.607	1709.570	1696.894	1699.200	18876	0	0
2021.03.08	08:00:00	1699.209	1700.639	1685.683	1685.683	22309	0	0
2021.03.08	12:00:00	1685.640	1696.499	1679.406	1681.650	37244	0	0
2021.03.08	16:00:00	1681.681	1685.163	1676.627	1685.129	21510	0	0
2021.03.08	20:00:00	1685.093	1685.596	1680.458	1684.653	8287	0	0
2021.03.09	00:00:00	1684.620	1691.539	1680.179	1689.366	18101	0	0
2021.03.09	04:00:00	1689.396	1698.377	1687.203	1697.395	18201	0	0
2021.03.09	08:00:00	1697.361	1711.426	1694.956	1709.002	21728	0	0
2021.03.09	12:00:00	1708.971	1720.566	1702.611	1713.123	38607	0	0
2021.03.09	16:00:00	1713.156	1719.632	1712.564	1717.032	20074	0	0
2021.03.09	20:00:00	1717.055	1718.162	1714.078	1715.881	8723	0	0
2021.03.10	00:00:00	1715.864	1719.467	1710.810	1712.563	17496	0	0
2021.03.10	04:00:00	1712.564	1716.646	1709.650	1715.267	15799	0	0
2021.03.10	08:00:00	1715.299	1715.485	1708.131	1711.870	17638	0	0
2021.03.10	12:00:00	1711.839	1723.604	1710.566	1719.081	37453	0	0
2021.03.10	16:00:00	1719.113	1725.944	1714.533	1723.961	24230	0	0
2021.03.10	20:00:00	1723.929	1727.104	1723.399	1726.691	7631	0	0
2021.03.11	00:00:00	1726.699	1734.597	1723.221	1731.762	15666	0	0
2021.03.11	04:00:00	1731.759	1737.908	1730.802	1736.753	15755	0	0
2021.03.11	08:00:00	1736.705	1739.804	1731.426	1733.408	18447	0	0
2021.03.11	12:00:00	1733.373	1737.171	1719.025	1725.373	34864	0	0
2021.03.11	16:00:00	1725.405	1728.324	1721.049	1724.745	21648	0	0
2021.03.11	20:00:00	1724.713	1724.999	1721.319	1722.645	7949	0	0
2021.03.12	00:00:00	1722.676	1727.929	1716.569	1718.333	16203	0	0
2021.03.12	04:00:00	1718.335	1719.717	1707.329	1710.347	20106	0	0
2021.03.12	08:00:00	1710.310	1711.286	1699.094	1703.265	22503	0	0
2021.03.12	12:00:00	1703.235	1708.724	1699.447	1707.105	34565	0	0
2021.03.12	16:00:00	1707.140	1725.328	1706.164	1722.521	23340	0	0
2021.03.12	20:00:00	1722.491	1729.171	1721.320	1726.749	5548	0	0
2021.03.14	00:00:00	1728.251	1728.348	1724.244	1725.335	5273	0	0
2021.03.14	20:00:00	1728.251	1728.348	1724.244	1725.335	5279	0	0
2021.03.15	00:00:00	1725.330	1734.008	1724.869	1727.784	17288	0	0
2021.03.15	04:00:00	1727.752	1727.912	1721.616	1722.673	16074	0	0
2021.03.15	08:00:00	1722.703	1732.554	1722.703	1729.739	18283	0	0
2021.03.15	12:00:00	1729.774	1734.524	1722.676	1727.111	33784	0	0
2021.03.15	16:00:00	1727.077	1732.046	1726.687	1730.934	15307	0	0
2021.03.15	20:00:00	1730.901	1732.153	1730.267	1730.698	4927	0	0
2021.03.16	00:00:00	1730.665	1734.107	1729.569	1733.568	12747	0	0
2021.03.16	04:00:00	1733.582	1737.168	1725.847	1730.147	14610	0	0
2021.03.16	08:00:00	1730.144	1735.586	1728.840	1731.337	16701	0	0
2021.03.16	12:00:00	1731.369	1741.077	1726.701	1728.852	33077	0	0
2021.03.16	16:00:00	1728.816	1733.232	1727.850	1732.538	18397	0	0
2021.03.16	20:00:00	1732.569	1732.632	1730.451	1731.595	6004	0	0
2021.03.17	00:00:00	1731.546	1736.002	1729.634	1735.883	13851	0	0
2021.03.17	04:00:00	1735.853	1737.818	1734.108	1735.283	13314	0	0
2021.03.17	08:00:00	1735.296	1737.086	1727.892	1729.417	16505	0	0
2021.03.17	12:00:00	1729.447	1734.598	1723.856	1727.252	27910	0	0
2021.03.17	16:00:00	1727.211	1751.549	1725.831	1745.148	38075	0	0
2021.03.17	20:00:00	1745.102	1749.558	1743.620	1748.465	7318	0	0
2021.03.18	00:00:00	1748.464	1755.478	1747.615	1748.945	18482	0	0
2021.03.18	04:00:00	1748.978	1752.828	1735.128	1739.501	20166	0	0
2021.03.18	08:00:00	1739.532	1740.839	1727.674	1731.181	23771	0	0
2021.03.18	12:00:00	1731.148	1733.436	1719.080	1730.538	47009	0	0
2021.03.18	16:00:00	1730.515	1737.203	1730.071	1734.734	22289	0	0
2021.03.18	20:00:00	1734.701	1737.657	1732.378	1735.193	8912	0	0
2021.03.19	00:00:00	1735.188	1735.809	1728.484	1731.625	17402	0	0
2021.03.19	04:00:00	1731.595	1745.349	1730.000	1741.685	19920	0	0
2021.03.19	08:00:00	1741.654	1744.574	1734.868	1740.591	19549	0	0
2021.03.19	12:00:00	1740.600	1743.645	1733.247	1739.991	39718	0	0
2021.03.19	16:00:00	1739.958	1744.132	1738.428	1742.581	17468	0	0
2021.03.19	20:00:00	1742.550	1746.644	1741.671	1745.127	2302	0	0
2021.03.21	00:00:00	1743.714	1744.315	1737.981	1738.234	5917	0	0
2021.03.21	20:00:00	1743.714	1744.315	1737.981	1738.214	5931	0	0
2021.03.22	00:00:00	1738.182	1741.267	1732.542	1740.650	17554	0	0
2021.03.22	04:00:00	1740.649	1743.047	1727.126	1729.299	18612	0	0
2021.03.22	08:00:00	1729.249	1739.005	1728.048	1736.284	19179	0	0
2021.03.22	12:00:00	1736.254	1738.635	1730.490	1738.254	28977	0	0
2021.03.22	16:00:00	1738.284	1741.020	1737.460	1739.448	14085	0	0
2021.03.22	20:00:00	1739.476	1739.833	1738.065	1739.306	5023	0	0
2021.03.23	00:00:00	1739.300	1740.479	1730.949	1735.679	15253	0	0
2021.03.23	04:00:00	1735.692	1739.957	1735.049	1737.519	14794	0	0
2021.03.23	08:00:00	1737.511	1742.509	1736.192	1738.988	18562	0	0
2021.03.23	12:00:00	1738.958	1741.006	1724.848	1730.258	31781	0	0
2021.03.23	16:00:00	1730.214	1730.214	1724.663	1727.175	19222	0	0
2021.03.23	20:00:00	1727.206	1728.146	1726.210	1727.082	5156	0	0
2021.03.24	00:00:00	1727.097	1734.407	1723.546	1731.707	16670	0	0
2021.03.24	04:00:00	1731.741	1733.749	1727.179	1728.892	15073	0	0
2021.03.24	08:00:00	1728.859	1735.851	1728.037	1730.214	16836	0	0
2021.03.24	12:00:00	1730.180	1733.981	1728.317	1733.717	24016	0	0
2021.03.24	16:00:00	1733.749	1738.364	1731.900	1733.032	16074	0	0
2021.03.24	20:00:00	1733.073	1735.090	1733.032	1734.483	4943	0	0
2021.03.25	00:00:00	1734.492	1738.891	1731.927	1735.288	14497	0	0
2021.03.25	04:00:00	1735.302	1737.738	1730.466	1733.070	14395	0	0
2021.03.25	08:00:00	1733.039	1734.062	1727.663	1728.432	16148	0	0
2021.03.25	12:00:00	1728.411	1745.401	1724.898	1730.821	36299	0	0
2021.03.25	16:00:00	1730.789	1732.499	1721.498	1726.768	22014	0	0
2021.03.25	20:00:00	1726.737	1729.022	1726.346	1727.293	5796	0	0
2021.03.26	00:00:00	1727.316	1729.749	1723.160	1724.863	14483	0	0
2021.03.26	04:00:00	1724.862	1729.606	1723.843	1727.453	13996	0	0
2021.03.26	08:00:00	1727.421	1731.996	1721.448	1725.122	16803	0	0
2021.03.26	12:00:00	1725.089	1736.683	1723.982	1733.930	24655	0	0
2021.03.26	16:00:00	1733.962	1734.547	1730.188	1731.767	14471	0	0
2021.03.26	20:00:00	1731.735	1732.863	1731.559	1732.329	1657	0	0
2021.03.28	00:00:00	1731.377	1732.549	1730.611	1730.999	3554	0	0
2021.03.28	20:00:00	1731.377	1732.549	1730.611	1730.999	3566	0	0
2021.03.29	00:00:00	1731.014	1732.835	1726.348	1729.408	13664	0	0
2021.03.29	04:00:00	1729.375	1729.750	1724.944	1726.282	15136	0	0
2021.03.29	08:00:00	1726.313	1728.180	1723.610	1726.132	13696	0	0
2021.03.29	12:00:00	1726.163	1727.968	1705.736	1711.675	29771	0	0
2021.03.29	16:00:00	1711.645	1715.804	1709.758	1711.434	15096	0	0
2021.03.29	20:00:00	1711.403	1713.072	1710.365	1711.932	5207	0	0
2021.03.30	00:00:00	1711.938	1714.342	1704.437	1707.367	14770	0	0
2021.03.30	04:00:00	1707.398	1708.382	1695.140	1697.270	20223	0	0
